Year,Economy,Region,Scenario,Sales,Battery_cost_measure,Battery_cost,Total_cost,Battery_cost_Region,Battery_cost_Measure
2039,11_MEX,Other Americas,Carbon Neutral,1133471.9999999993,World_Min,3593.9776130646646,4073672993.0356293,World,Min
2039,01_AUS,Oceania,Reference,112102.9999999999,World_Min,3593.9776130646646,402895672.3573877,World,Min
2039,02_BD,Southeast Asia,Carbon Neutral,8985.0,World_Min,3593.9776130646646,32291888.85338601,World,Min
2039,02_BD,Southeast Asia,Reference,4576.9999999999,World_Min,3593.9776130646646,16449635.53499661,World,Min
2039,03_CDA,Other Americas,Carbon Neutral,497910.00000000006,World_Min,3593.9776130646646,1789477393.3210273,World,Min
2039,03_CDA,Other Americas,Reference,148189.9999999998,World_Min,3593.9776130646646,532591542.48005193,World,Min
2039,04_CHL,Other Americas,Reference,73125.0,World_Min,3593.9776130646646,262809612.9553536,World,Min
2039,05_PRC,China,Carbon Neutral,6993367.0000000065,World_Min,3593.9776130646646,25134004437.945217,World,Min
2039,05_PRC,China,Reference,3429426.9999999967,World_Min,3593.9776130646646,12325283863.639502,World,Min
2039,04_CHL,Other Americas,Carbon Neutral,284344.00000000035,World_Min,3593.9776130646646,1021925970.4092603,World,Min
2039,06_HKC,Northeast Asia,Reference,8835.0,World_Min,3593.9776130646646,31752792.21142631,World,Min
2039,06_HKC,Northeast Asia,Carbon Neutral,24094.0,World_Min,3593.9776130646646,86593296.60918003,World,Min
2039,10_MAS,Southeast Asia,Carbon Neutral,565456.0000000002,World_Min,3593.9776130646646,2032236205.1730938,World,Min
2039,09_ROK,Northeast Asia,Reference,313936.0,World_Min,3593.9776130646646,1128278955.9350686,World,Min
2039,09_ROK,Northeast Asia,Carbon Neutral,657692.0000000008,World_Min,3593.9776130646646,2363730324.2917285,World,Min
2039,10_MAS,Southeast Asia,Reference,164809.9999999999,World_Min,3593.9776130646646,592323450.4091871,World,Min
2039,08_JPN,Northeast Asia,Carbon Neutral,1399309.9999999998,World_Min,3593.9776130646646,5029088813.737515,World,Min
2039,07_INA,Southeast Asia,Reference,166557.0,World_Min,3593.9776130646646,598602129.2992114,World,Min
2039,07_INA,Southeast Asia,Carbon Neutral,982654.9999999994,World_Min,3593.9776130646646,3531640071.366056,World,Min
2039,08_JPN,Northeast Asia,Reference,366937.9999999997,World_Min,3593.9776130646646,1318766957.382721,World,Min
2040,16_RUS,Russia,Carbon Neutral,1570074.0000000016,World_Min,3539.5612430119368,5557373079.060729,World,Min
2040,12_NZ,Oceania,Reference,48761.999999999905,World_Min,3539.5612430119368,172596085.33174774,World,Min
2040,13_PNG,Oceania,Carbon Neutral,5565.0,World_Min,3539.5612430119368,19697658.31736143,World,Min
2040,13_PNG,Oceania,Reference,1941.9999999999,World_Min,3539.5612430119368,6873827.933928827,World,Min
2040,14_PE,Other Americas,Carbon Neutral,118875.9999999999,World_Min,3539.5612430119368,420768882.32428664,World,Min
2040,14_PE,Other Americas,Reference,27544.999999999898,World_Min,3539.5612430119368,97497214.43876344,World,Min
2040,15_RP,Southeast Asia,Carbon Neutral,70778.0,World_Min,3539.5612430119368,250523065.65789887,World,Min
2040,15_RP,Southeast Asia,Reference,14519.0,World_Min,3539.5612430119368,51390889.68729031,World,Min
2040,16_RUS,Russia,Reference,304185.99999999977,World_Min,3539.5612430119368,1076684976.266828,World,Min
2040,12_NZ,Oceania,Carbon Neutral,104810.0,World_Min,3539.5612430119368,370981413.8800811,World,Min
2040,17_SIN,Southeast Asia,Reference,14390.9999999999,World_Min,3539.5612430119368,50937825.84818443,World,Min
2040,18_CT,Northeast Asia,Carbon Neutral,227227.0,World_Min,3539.5612430119368,804283882.5658734,World,Min
2040,18_CT,Northeast Asia,Reference,108326.0000000001,World_Min,3539.5612430119368,383426511.21051145,World,Min
2040,19_THA,Southeast Asia,Carbon Neutral,450095.99999999936,World_Min,3539.5612430119368,1593142357.2346985,World,Min
2040,19_THA,Southeast Asia,Reference,189866.0000000001,World_Min,3539.5612430119368,672042334.9657047,World,Min
2040,20_USA,USA,Carbon Neutral,3929092.9999999944,World_Min,3539.5612430119368,13907265302.98948,World,Min
2040,20_USA,USA,Reference,1603584.9999999988,World_Min,3539.5612430119368,5675987315.875293,World,Min
2040,21_VN,Southeast Asia,Carbon Neutral,205203.0,World_Min,3539.5612430119368,726328585.7497785,World,Min
2040,21_VN,Southeast Asia,Reference,94787.9999999999,World_Min,3539.5612430119368,335507931.1026151,World,Min
2040,17_SIN,Southeast Asia,Carbon Neutral,16125.9999999999,World_Min,3539.5612430119368,57078964.60481014,World,Min
2040,11_MEX,Other Americas,Reference,406480.9999999998,World_Min,3539.5612430119368,1438764393.6207345,World,Min
2040,11_MEX,Other Americas,Carbon Neutral,1121912.0,World_Min,3539.5612430119368,3971076233.270008,World,Min
2040,10_MAS,Southeast Asia,Reference,198731.0,World_Min,3539.5612430119368,703420545.3850052,World,Min
2040,01_AUS,Oceania,Carbon Neutral,417647.9999999998,World_Min,3539.5612430119368,1478290674.0214489,World,Min
2040,01_AUS,Oceania,Reference,150694.00000000012,World_Min,3539.5612430119368,533390641.9544412,World,Min
2040,02_BD,Southeast Asia,Carbon Neutral,8788.9999999999,World_Min,3539.5612430119368,31109203.764831558,World,Min
2040,02_BD,Southeast Asia,Reference,5145.0,World_Min,3539.5612430119368,18211042.595296416,World,Min
2040,03_CDA,Other Americas,Carbon Neutral,465972.99999999994,World_Min,3539.5612430119368,1649339971.090001,World,Min
2040,04_CHL,Other Americas,Carbon Neutral,267704.0000000001,World_Min,3539.5612430119368,947554702.9992679,World,Min
2040,04_CHL,Other Americas,Reference,82041.0,World_Min,3539.5612430119368,290389143.9379423,World,Min
2040,05_PRC,China,Carbon Neutral,6424495.000000007,World_Min,3539.5612430119368,22739893507.924,World,Min
2040,05_PRC,China,Reference,3544189.000000003,World_Min,3539.5612430119368,12544874022.309242,World,Min
2040,03_CDA,Other Americas,Reference,180485.0,World_Min,3539.5612430119368,638837710.9450094,World,Min
2040,06_HKC,Northeast Asia,Reference,9919.9999999999,World_Min,3539.5612430119368,35112447.530678056,World,Min
2040,06_HKC,Northeast Asia,Carbon Neutral,22125.0,World_Min,3539.5612430119368,78312792.5016391,World,Min
2040,09_ROK,Northeast Asia,Reference,356701.9999999998,World_Min,3539.5612430119368,1262568574.5048432,World,Min
2040,09_ROK,Northeast Asia,Carbon Neutral,597087.0000000001,World_Min,3539.5612430119368,2113426003.9062686,World,Min
2040,08_JPN,Northeast Asia,Reference,469700.0000000004,World_Min,3539.5612430119368,1662531915.842708,World,Min
2040,10_MAS,Southeast Asia,Carbon Neutral,589863.0000000002,World_Min,3539.5612430119368,2087856213.4867508,World,Min
2040,07_INA,Southeast Asia,Reference,211415.9999999999,World_Min,3539.5612430119368,748319879.7526113,World,Min
2040,07_INA,Southeast Asia,Carbon Neutral,1055847.0,World_Min,3539.5612430119368,3737235119.7504244,World,Min
2040,08_JPN,Northeast Asia,Carbon Neutral,1335931.000000002,World_Min,3539.5612430119368,4728609590.938187,World,Min
2041,16_RUS,Russia,Carbon Neutral,1545994.0000000002,World_Min,3484.9957870138587,5387782576.748704,World,Min
2041,12_NZ,Oceania,Reference,56176.0,World_Min,3484.9957870138587,195773123.3312905,World,Min
2041,13_PNG,Oceania,Carbon Neutral,5969.0,World_Min,3484.9957870138587,20801939.852685723,World,Min
2041,13_PNG,Oceania,Reference,2457.0,World_Min,3484.9957870138587,8562634.648693051,World,Min
2041,14_PE,Other Americas,Carbon Neutral,122311.0,World_Min,3484.9957870138587,426253319.7054521,World,Min
2041,14_PE,Other Americas,Reference,32743.0,World_Min,3484.9957870138587,114109217.05419478,World,Min
2041,15_RP,Southeast Asia,Carbon Neutral,78033.0,World_Min,3484.9957870138587,271944676.2480524,World,Min
2041,15_RP,Southeast Asia,Reference,18002.9999999999,World_Min,3484.9957870138587,62740379.153610155,World,Min
2041,16_RUS,Russia,Reference,382271.0,World_Min,3484.9957870138587,1332212824.4975748,World,Min
2041,21_VN,Southeast Asia,Reference,113601.0,World_Min,3484.9957870138587,395899006.4005614,World,Min
2041,17_SIN,Southeast Asia,Reference,14542.0,World_Min,3484.9957870138587,50678808.73475553,World,Min
2041,18_CT,Northeast Asia,Carbon Neutral,208846.00000000032,World_Min,3484.9957870138587,727827430.1346974,World,Min
2041,18_CT,Northeast Asia,Reference,122114.9999999999,World_Min,3484.9957870138587,425570260.531197,World,Min
2041,19_THA,Southeast Asia,Carbon Neutral,483159.0000000005,World_Min,3484.9957870138587,1683807079.457831,World,Min
2041,19_THA,Southeast Asia,Reference,245990.9999999998,World_Min,3484.9957870138587,857277598.6433254,World,Min
2041,20_USA,USA,Carbon Neutral,3611951.0000000047,World_Min,3484.9957870138587,12587634017.90051,World,Min
2041,20_USA,USA,Reference,1897695.0000000023,World_Min,3484.9957870138587,6613459080.037272,World,Min
2041,21_VN,Southeast Asia,Carbon Neutral,211785.00000000032,World_Min,3484.9957870138587,738069832.7527312,World,Min
2041,12_NZ,Oceania,Carbon Neutral,97312.99999999971,World_Min,3484.9957870138587,339135395.0216786,World,Min
2041,17_SIN,Southeast Asia,Carbon Neutral,14655.0,World_Min,3484.9957870138587,51072613.2586881,World,Min
2041,11_MEX,Other Americas,Reference,453418.0000000001,World_Min,3484.9957870138587,1580159819.7562501,World,Min
2041,11_MEX,Other Americas,Carbon Neutral,964471.9999999987,World_Min,3484.9957870138587,3361180856.692826,World,Min
2041,10_MAS,Southeast Asia,Reference,254629.9999999999,World_Min,3484.9957870138587,887384477.2473385,World,Min
2041,01_AUS,Oceania,Reference,183864.99999999988,World_Min,3484.9957870138587,640768750.3793027,World,Min
2041,02_BD,Southeast Asia,Carbon Neutral,8523.0,World_Min,3484.9957870138587,29702619.09271912,World,Min
2041,02_BD,Southeast Asia,Reference,5714.9999999999,World_Min,3484.9957870138587,19916750.922783855,World,Min
2041,03_CDA,Other Americas,Carbon Neutral,436885.99999999936,World_Min,3484.9957870138587,1522545869.4053345,World,Min
2041,03_CDA,Other Americas,Reference,214642.0,World_Min,3484.9957870138587,748026465.7162286,World,Min
2041,04_CHL,Other Americas,Carbon Neutral,252599.00000000003,World_Min,3484.9957870138587,880306450.8039138,World,Min
2041,04_CHL,Other Americas,Reference,91700.0,World_Min,3484.9957870138587,319574113.66917086,World,Min
2041,05_PRC,China,Carbon Neutral,5906791.999999996,World_Min,3484.9957870138587,20585145234.76715,World,Min
2041,05_PRC,China,Reference,3645452.999999996,World_Min,3484.9957870138587,12704388346.757017,World,Min
2041,01_AUS,Oceania,Carbon Neutral,410851.00000000006,World_Min,3484.9957870138587,1431814004.090431,World,Min
2041,06_HKC,Northeast Asia,Reference,11446.9999999999,World_Min,3484.9957870138587,39892746.77394729,World,Min
2041,07_INA,Southeast Asia,Carbon Neutral,1132936.000000001,World_Min,3484.9957870138587,3948277186.9563365,World,Min
2041,07_INA,Southeast Asia,Reference,266092.99999999994,World_Min,3484.9957870138587,927332983.9538785,World,Min
2041,08_JPN,Northeast Asia,Carbon Neutral,1281005.0000000005,World_Min,3484.9957870138587,4464297028.14369,World,Min
2041,08_JPN,Northeast Asia,Reference,580429.9999999998,World_Min,3484.9957870138587,2022796104.6564531,World,Min
2041,09_ROK,Northeast Asia,Carbon Neutral,541515.9999999997,World_Min,3484.9957870138587,1887180978.6005955,World,Min
2041,09_ROK,Northeast Asia,Reference,399220.9999999998,World_Min,3484.9957870138587,1391283503.087459,World,Min
2041,10_MAS,Southeast Asia,Carbon Neutral,670191.0,World_Min,3484.9957870138587,2335612811.494605,World,Min
2041,06_HKC,Northeast Asia,Carbon Neutral,20332.999999999898,World_Min,3484.9957870138587,70860419.33735244,World,Min
2042,15_RP,Southeast Asia,Reference,21321.0,World_Min,3430.5794169611304,73143383.74902827,World,Min
2042,15_RP,Southeast Asia,Carbon Neutral,83250.0,World_Min,3430.5794169611304,285595736.4620141,World,Min
2042,14_PE,Other Americas,Reference,37854.0,World_Min,3430.5794169611304,129861153.24964663,World,Min
2042,12_NZ,Oceania,Reference,63857.9999999999,World_Min,3430.5794169611304,219069940.40830353,World,Min
2042,13_PNG,Oceania,Reference,3128.0,World_Min,3430.5794169611304,10730852.416254416,World,Min
2042,13_PNG,Oceania,Carbon Neutral,6502.0,World_Min,3430.5794169611304,22305627.36908127,World,Min
2042,16_RUS,Russia,Carbon Neutral,1426769.9999999977,World_Min,3430.5794169611304,4894647794.737624,World,Min
2042,14_PE,Other Americas,Carbon Neutral,122597.9999999999,World_Min,3430.5794169611304,420582175.3606003,World,Min
2042,17_SIN,Southeast Asia,Carbon Neutral,13317.9999999999,World_Min,3430.5794169611304,45688456.67508799,World,Min
2042,19_THA,Southeast Asia,Carbon Neutral,460347.0000000005,World_Min,3430.5794169611304,1579256942.8598073,World,Min
2042,18_CT,Northeast Asia,Carbon Neutral,192117.9999999998,World_Min,3430.5794169611304,659076056.4277377,World,Min
2042,18_CT,Northeast Asia,Reference,137523.99999999988,World_Min,3430.5794169611304,471787003.7381621,World,Min
2042,19_THA,Southeast Asia,Reference,289992.0,World_Min,3430.5794169611304,994840586.2833921,World,Min
2042,20_USA,USA,Carbon Neutral,3324399.999999997,World_Min,3430.5794169611304,11404618213.745573,World,Min
2042,20_USA,USA,Reference,2201836.9999999977,World_Min,3430.5794169611304,7553576691.703437,World,Min
2042,21_VN,Southeast Asia,Carbon Neutral,217525.9999999998,World_Min,3430.5794169611304,746240218.2538861,World,Min
2042,21_VN,Southeast Asia,Reference,134352.0,World_Min,3430.5794169611304,460905205.8275618,World,Min
2042,12_NZ,Oceania,Carbon Neutral,90697.0,World_Min,3430.5794169611304,311143261.3801236,World,Min
2042,17_SIN,Southeast Asia,Reference,14669.0,World_Min,3430.5794169611304,50323169.46740282,World,Min
2042,11_MEX,Other Americas,Reference,586529.9999999998,World_Min,3430.5794169611304,2012137745.430211,World,Min
2042,16_RUS,Russia,Reference,456448.9999999999,World_Min,3430.5794169611304,1565884544.2924907,World,Min
2042,10_MAS,Southeast Asia,Reference,279168.0000000003,World_Min,3430.5794169611304,957707994.6742059,World,Min
2042,01_AUS,Oceania,Reference,221155.0,World_Min,3430.5794169611304,758689790.9580388,World,Min
2042,02_BD,Southeast Asia,Carbon Neutral,8245.0,World_Min,3430.5794169611304,28285127.29284452,World,Min
2042,02_BD,Southeast Asia,Reference,6300.0,World_Min,3430.5794169611304,21612650.326855123,World,Min
2042,03_CDA,Other Americas,Carbon Neutral,410315.0000000006,World_Min,3430.5794169611304,1407618193.4704082,World,Min
2042,03_CDA,Other Americas,Reference,250305.0,World_Min,3430.5794169611304,858691180.9624557,World,Min
2042,04_CHL,Other Americas,Carbon Neutral,239597.99999999988,World_Min,3430.5794169611304,821959967.1450526,World,Min
2042,04_CHL,Other Americas,Reference,102364.9999999999,World_Min,3430.5794169611304,351171262.01722574,World,Min
2042,05_PRC,China,Carbon Neutral,5435646.999999989,World_Min,3430.5794169611304,18647418716.06648,World,Min
2042,05_PRC,China,Reference,3731591.000000002,World_Min,3430.5794169611304,12801519277.117409,World,Min
2042,01_AUS,Oceania,Carbon Neutral,405193.99999999977,World_Min,3430.5794169611304,1390050196.2761474,World,Min
2042,06_HKC,Northeast Asia,Carbon Neutral,18701.999999999898,World_Min,3430.5794169611304,64158696.25600671,World,Min
2042,06_HKC,Northeast Asia,Reference,12267.0,World_Min,3430.5794169611304,42082917.70786218,World,Min
2042,07_INA,Southeast Asia,Carbon Neutral,1213553.9999999984,World_Min,3430.5794169611304,4163193373.770842,World,Min
2042,07_INA,Southeast Asia,Reference,332391.0000000001,World_Min,3430.5794169611304,1140293722.9831276,World,Min
2042,08_JPN,Northeast Asia,Carbon Neutral,1233397.0,World_Min,3430.5794169611304,4231266361.1416073,World,Min
2042,08_JPN,Northeast Asia,Reference,699135.0000000001,World_Min,3430.5794169611304,2398438140.67712,World,Min
2042,09_ROK,Northeast Asia,Carbon Neutral,490598.99999999953,World_Min,3430.5794169611304,1683038831.381712,World,Min
2042,09_ROK,Northeast Asia,Reference,440749.0000000003,World_Min,3430.5794169611304,1512024447.4462023,World,Min
2042,10_MAS,Southeast Asia,Carbon Neutral,640940.9999999998,World_Min,3430.5794169611304,2198799002.086483,World,Min
2042,11_MEX,Other Americas,Carbon Neutral,1101766.0000000014,World_Min,3430.5794169611304,3779695761.9076014,World,Min
2043,15_RP,Southeast Asia,Reference,24933.0,World_Min,3376.1630469084025,84177873.2485672,World,Min
2043,15_RP,Southeast Asia,Carbon Neutral,88484.9999999999,World_Min,3376.1630469084025,298739787.20568967,World,Min
2043,14_PE,Other Americas,Reference,44480.0,World_Min,3376.1630469084025,150171732.32648575,World,Min
2043,12_NZ,Oceania,Reference,71674.0,World_Min,3376.1630469084025,241983110.22411284,World,Min
2043,13_PNG,Oceania,Reference,3949.9999999999,World_Min,3376.1630469084025,13335844.035287851,World,Min
2043,13_PNG,Oceania,Carbon Neutral,7072.0,World_Min,3376.1630469084025,23876225.067736223,World,Min
2043,16_RUS,Russia,Carbon Neutral,1528112.0,World_Min,3376.1630469084025,5159155265.937293,World,Min
2043,14_PE,Other Americas,Carbon Neutral,126450.00000000009,World_Min,3376.1630469084025,426915817.2815678,World,Min
2043,16_RUS,Russia,Reference,593436.0000000001,World_Min,3376.1630469084025,2003536693.9051352,World,Min
2043,19_THA,Southeast Asia,Carbon Neutral,439254.9999999993,World_Min,3376.1630469084025,1482996499.169748,World,Min
2043,17_SIN,Southeast Asia,Reference,14929.9999999999,World_Min,3376.1630469084025,50406114.290342115,World,Min
2043,18_CT,Northeast Asia,Carbon Neutral,176897.0000000003,World_Min,3376.1630469084025,597233114.5089567,World,Min
2043,18_CT,Northeast Asia,Reference,150795.0,World_Min,3376.1630469084025,509108506.6585526,World,Min
2043,19_THA,Southeast Asia,Reference,338098.0,World_Min,3376.1630469084025,1141473973.833637,World,Min
2043,20_USA,USA,Carbon Neutral,3064723.000000001,World_Min,3376.1630469084025,10347004541.610264,World,Min
2043,20_USA,USA,Reference,2512171.0000000023,World_Min,3376.1630469084025,8481498897.714936,World,Min
2043,21_VN,Southeast Asia,Carbon Neutral,222013.0,World_Min,3376.1630469084025,749552086.5332751,World,Min
